matchNum,allianceStationID,team,teamMatchNum,scoutingStatusID,preNoShow,preStartPosID,autoLeave,autoL4,autoL3,autoL2,autoL1,autoMissL4,autoMissL3,autoMissL2,autoMissL1,autoAlgaeRmv,autoProcessor,autoBarge,autoMarkCoral,autoMarkAlgae,autoMarkMiss,autoCoralStation1,autoCoralStation2,autoMissProcessor,autoMissBarge,teleL4,teleL3,teleL2,teleL1,teleMissL4,teleMissL3,teleMissL2,teleMissL1,teleAlgaeRmv,teleProcessor,teleBarge,teleMissProcessor,teleMissBarge,teleOppProcessor,teleOppCoral,teleOppAlgae,teleCoralStation1,teleCoralStation2,teleCoralGround,climbStatusID,climbTime,postOppCage,postSubBroke,postBreakDown,postDefense,postWasDefended,postGroundPick,postStationPick,postShotAlgae
31,4,1099,5,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,5,10245,5,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,6,5856,5,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1,195,5,1.0,0.0,2.0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,3,5,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32,2,7407,5,1.0,0.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10,0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,3,3461,5,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,4,3634,5,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,5,1027,5,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,6,10133,5,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
33,1,1991,5,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,228,5,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,3,7869,6,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,4,178,5,1.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,2,0,0,2,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,5,3654,6,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6,7694,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,5746,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,558,6,1.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,3,7153,6,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,4,6333,6,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,11,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,5,5142,6,1.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,6,181,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1,3146,6,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,1350,6,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3,4987,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,4,571,6,1.0,0.0,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,5,9193,6,1.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,6,6346,6,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1,8889,6,1.0,0.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2,9710,6,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,7127,6,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,4,236,6,1.0,0.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,5,3461,6,1.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,6,10266,6,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,1,228,6,3.0,0.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,2,155,6,1.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,3,3464,6,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,4,175,6,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37,5,10245,6,1.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,6,195,6,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,11,0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,1,1991,6,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2,10133,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,3,173,6,1.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,18,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,4,2170,6,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,5,4048,6,1.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,6,5856,6,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,1,1099,6,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,178,6,1.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,3,3634,6,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
39,4,2168,6,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,5,7407,6,1.0,0.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,6,1027,6,1.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
40,1,6333,7,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,2,1350,7,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3,571,7,1.0,0.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,4,181,7,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,5,7869,7,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,6,8889,7,1.0,0.0,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,195,7,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
41,2,7127,7,1.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,3,236,7,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4,3654,7,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,5,3146,7,3.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,6,5142,7,1.0,0.0,5.0,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,10133,7,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,2,6346,7,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,3,10266,7,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,4,10245,7,1.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,5,7153,7,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,1,0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
42,6,228,7,1.0,0.0,2.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,1027,7,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2,5856,7,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,3,3461,7,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,4,558,7,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,5,1991,7,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,6,2170,7,1.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,5746,7,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,2,173,7,1.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,3,9193,7,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,4,9710,7,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44,5,2168,7,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,6,3634,7,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1,4048,7,1.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,2,1099,7,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,3,7407,7,1.0,0.0,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,4,3464,7,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,14,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,5,175,7,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,6,4987,7,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1,7694,7,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,2,155,7,1.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,3,7153,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,7,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
46,4,178,7,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,5,195,8,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,3,6,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,6,3146,8,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
47,1,1027,8,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,2,236,8,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,3,8889,8,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,4,7869,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,5,10266,8,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,6,10245,8,1.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
